date,DJ,spprice,spdividend,spearnings,cpi,LRIR,ffrate,CPIrent,mktyield1yr,mktyield3yr,mktyield5yr,mktyield10yr,mktyield20yr,employeecomp,PCE,PS,newhousingunits,mktvalueprivatedebt,mktvaluegrossfeddebt,ratespread,BAA10yr,industrialprod,securitiesinbankcredit,commercialbankcredit,pctchangeTCC,nonrevolvingconsumercredit,m1,m2,incomeonassets 
1-Feb-1978,769.92,88.98,4.76,10.91,62.9,8.03,6.78,67.5,7.34,7.67,7.83,8.03,8.22,1062.2,1355.1,11.1,101.3,467.8,714.6,1.25,1.17,48.0271,233.8456,885.6113,13.58,228.84381,335.3,1276.8,48.2
1-Mar-1978,742.12,88.82,4.8,10.92,63.4,8.04,6.79,67.8,7.31,7.7,7.86,8.04,8.21,1077.9,1377.5,11,172.1,472.3,721.8,1.25,1.18,48.9459,236.1659,898.0331,20.43,232.78364,337,1288.2,48.6
1-Apr-1978,757.36,92.71,4.84,11.02,63.9,8.15,6.89,68.2,7.45,7.85,7.98,8.15,8.32,1096.3,1396.4,10.8,197.5,468.3,718.3,1.26,1.17,49.9198,238.8215,910.7983,17.2,235.79394,339.9,1307.4,48.9
1-May-1978,837.32,97.41,4.87,11.13,64.5,8.35,7.36,68.7,7.82,8.07,8.18,8.35,8.44,1103.9,1412,10.3,211,468.1,720.4,0.99,1.14,50.1602,236.7878,919.6794,22.41,239.90541,344.9,1304.8,49.3
1-Jun-1978,840.61,97.66,4.91,11.23,65.2,8.46,7.6,69.1,8.09,8.3,8.36,8.46,8.53,1118,1425.8,10,216,462.9,724.6,0.86,1.14,50.4826,237.7968,933.9931,25.11,244.55378,346.9,1319,50
1-Jul-1978,818.95,97.19,4.95,11.34,65.7,8.64,7.81,69.4,8.39,8.54,8.54,8.64,8.69,1128.6,1426.8,10.9,192.2,468.4,727.9,0.83,0.96,50.4464,236.1029,942.3459,15.59,247.27046,347.6,1330.1,50.7
1-Aug-1978,862.27,103.9,4.98,11.46,66,8.41,8.04,69.7,8.31,8.33,8.33,8.41,8.45,1137,1447,10.5,190.9,475.8,742.9,0.37,1.07,50.6531,236.2009,948.6206,16.65,250.33125,349.6,1331.4,51.8
1-Sep-1978,876.82,103.9,5.02,11.57,66.5,8.42,8.45,70.3,8.64,8.41,8.43,8.42,8.47,1148.4,1452.9,10.6,180.5,473.6,747.4,-0.03,1,50.7724,238.6604,962.8344,13.8,252.66905,352.2,1344.7,52.5
1-Oct-1978,865.82,100.6,5.04,11.82,67.1,8.64,8.96,70.7,9.14,8.62,8.61,8.64,8.69,1163.7,1466.9,10.7,192.1,475.5,744.8,-0.32,0.95,51.1649,238.2521,974.2708,10.67,254.36742,353.3,1355.3,53
1-Nov-1978,792.45,94.71,5.05,12.08,67.4,8.81,9.76,71.2,10.01,9.04,8.84,8.81,8.75,1173.7,1480.6,10.5,158.6,484.3,752.7,-0.95,1.02,51.5582,238.8727,986.4361,15.73,257.68952,355.4,1358.1,53.5
1-Dec-1978,799.03,96.11,5.07,12.33,67.7,9.01,10.03,71.6,10.3,9.33,9.08,9.01,8.9,1185.8,1496.5,10.4,119.5,485.3,752.2,-1.02,0.93,51.8153,240.2195,1000.4738,13.36,260.40943,357.3,1370.8,54.2
1-Jan-1979,805.01,99.71,5.11,12.65,68.3,9.1,10.07,71.9,10.41,9.5,9.2,9.1,8.98,1196.3,1502.4,11.1,88.2,502.7,759.3,-0.97,1.03,51.5359,242.2032,1005.4179,14.91,264.3151,358.6,1375.2,54.6
1-Feb-1979,839.22,98.23,5.16,12.98,69.1,9.1,10.06,72.2,10.24,9.29,9.13,9.1,9.03,1207.5,1517.8,11,84.5,498.4,758,-0.96,0.98,51.7994,243.0679,1007.2901,14.02,267.71665,359.9,1369.3,55.5
1-Mar-1979,808.82,100.1,5.2,13.3,69.8,9.12,10.09,72.4,10.25,9.38,9.2,9.12,9.08,1222,1531.2,11.2,152.9,499.4,764.9,-0.97,1.14,51.9544,245.6088,1019.0705,14.07,270.83104,362.5,1384,55.9
1-Apr-1979,862.18,102.1,5.25,13.53,70.6,9.18,10.01,72.7,10.12,9.43,9.25,9.18,9.12,1222.4,1538.4,11,161,496.7,763,-0.83,1.15,51.334,248.4004,1033.9359,14.16,273.55491,368,1408.4,56.4
1-May-1979,854.9,99.73,5.29,13.75,71.5,9.25,10.24,73.4,10.12,9.42,9.24,9.25,9.21,1233.2,1558.8,10.3,189.1,503.6,776.3,-0.99,1.22,51.7922,248.3633,1041.6206,15.83,276.65703,369.6,1402.7,57
1-Jun-1979,822.33,101.7,5.34,13.98,72.3,8.91,10.29,73.8,9.57,8.95,8.85,8.91,8.91,1247.5,1575.7,9.8,191.8,502.7,782.7,-1.38,1.47,51.7961,249.1178,1058.8934,11.05,278.76747,373.4,1422.5,57.5
1-Jul-1979,841.98,102.7,5.4,14.2,73.1,8.95,10.47,74.3,9.64,8.94,8.9,8.95,8.92,1259.5,1586.1,10.6,164.2,503.6,781.7,-1.52,1.34,51.7124,250.5702,1069.4354,13.96,281.85938,377.2,1439.3,57.8
1-Aug-1979,846.42,107.4,5.45,14.41,73.8,9.03,10.94,75,9.98,9.14,9.06,9.03,8.97,1268.4,1615.6,9.7,170.3,502.1,782.2,-1.91,1.32,51.3766,251.101,1078.7536,13.72,284.51399,378.8,1444.3,58.1
1-Sep-1979,887.63,108.6,5.51,14.63,74.6,9.33,11.43,75.6,10.84,9.69,9.41,9.33,9.21,1280.3,1633.9,9.4,163.7,501.7,790.6,-2.1,1.21,51.3741,254.9396,1099.2372,13.1,287.37354,379.3,1454.5,58.7
1-Oct-1979,878.58,104.5,5.56,14.71,75.2,10.3,13.77,76.6,12.44,10.95,10.63,10.3,9.99,1288.3,1641.6,9.7,169,491.2,768.1,-3.47,1.1,51.7268,255.6111,1106.0563,13.44,290.07061,380.8,1463.6,59.5
1-Nov-1979,815.7,103.7,5.6,14.78,75.9,10.65,13.18,76.9,12.39,11.18,10.93,10.65,10.37,1300.5,1657.3,9.7,118.7,499.4,786.6,-2.53,1.34,51.6422,256.9973,1106.421,10.97,292.47439,380.8,1466.4,60.1
1-Dec-1979,822.35,107.8,5.65,14.86,76.7,10.39,13.78,77.3,11.98,10.71,10.42,10.39,10.18,1313.9,1666.3,10.1,91.6,511.1,798.1,-3.39,1.67,51.6763,257.8062,1120.1115,7.62,294.99267,381.8,1479,60.7
1-Jan-1980,838.74,110.9,5.7,15,77.8,10.8,13.82,77.8,12.06,10.88,10.74,10.8,10.65,1321.4,1697.3,9.9,73.1,510.4,790,-3.02,1.62,51.9545,257.0602,1120.8987,6.49,296.72593,385.8,1486.2,62.1
1-Feb-1980,875.85,115.3,5.75,15.15,78.9,12.41,14.13,78.4,13.92,12.84,12.6,12.41,12.21,1333.2,1701.4,10.1,79.9,497.5,769.4,-1.72,1.16,51.9779,259.9302,1127.6382,8.84,298.9271,390.1,1486.3,62.2
1-Mar-1980,863.14,104.7,5.8,15.29,80.1,12.75,17.19,78.8,15.82,14.05,13.47,12.75,12.49,1346.8,1708.2,10.3,85.1,509.6,780.2,-4.44,1.7,51.7565,261.5307,1136.6432,-0.05,298.90304,388.4,1497.2,63.3
1-Apr-1980,785.75,103,5.85,15.17,81,11.47,17.61,79,13.3,12.02,11.84,11.47,11.41,1351.4,1695.2,11.4,96.2,539.2,827.3,-6.14,2.72,50.7369,263.1218,1138.1984,-5.96,297.32717,383.8,1507.7,64.3
1-May-1980,817.06,107.7,5.89,15.06,81.8,10.18,10.98,79.8,9.39,9.44,9.95,10.18,10.44,1351,1700.1,11.5,91.7,547.3,852.2,-0.8,2.99,49.49,266.6796,1132.1639,-9.03,294.66172,384.8,1504.2,65
1-Jun-1980,850.85,114.6,5.94,14.94,82.7,9.78,9.47,80.7,8.16,8.91,9.21,9.78,9.89,1359.2,1718.8,11.3,116.4,545.1,855.9,0.31,2.93,48.8505,270.2152,1134.8319,-6.7,292.91284,389.1,1527.4,65.6
1-Jul-1980,867.92,119.8,5.98,14.84,82.7,10.25,9.03,81.1,8.65,9.27,9.53,10.25,10.32,1361.7,1747.1,11.4,120.1,552.3,848.5,1.22,2.4,48.4997,275.3527,1139.5353,1.3,293.01976,394,1549.1,65.1
1-Aug-1980,935.32,123.5,6.03,14.74,83.3,11.1,9.61,81.6,10.24,10.63,10.84,11.1,11.07,1378.5,1763.8,11.4,129.9,550,840.1,1.49,2.05,48.6554,280.7822,1152.6444,1.64,293.1319,399.2,1560.7,64.7
1-Sep-1980,932.59,126.5,6.07,14.64,84,11.51,10.87,82.4,11.52,11.57,11.62,11.51,11.47,1391.7,1780.5,11.7,138.3,551.1,847.1,0.64,2.19,49.4677,284.3096,1165.9374,2.13,293.77186,404.8,1573.1,64.4
1-Oct-1980,932.42,130.2,6.1,14.7,84.8,11.75,12.81,83.3,12.49,12.01,11.86,11.75,11.75,1411.9,1817.1,11.3,152.7,547.9,837,-1.06,2.48,50.0947,286.9044,1180.2144,4.94,295.24042,409,1588.5,64.4
1-Nov-1980,924.49,135.7,6.13,14.76,85.5,12.68,15.85,83.8,14.15,13.31,12.83,12.68,12.44,1430.8,1826.8,11.6,112.9,554,837.6,-3.17,1.96,50.9311,291.5538,1198.5531,1.4,295.55863,410.7,1599,64.5
1-Dec-1980,993.34,133.5,6.16,14.82,86.3,12.84,18.9,84.3,14.88,13.65,13.25,12.84,12.49,1443.5,1851.7,11.4,95.9,575.9,863.8,-6.06,2.3,51.2644,293.4282,1217.8232,6.57,296.95,408.5,1604.8,64.8
1-Jan-1981,963.99,133,6.2,14.74,87,12.57,19.08,84.9,14.08,13.01,12.77,12.57,12.29,1458.3,1870,10.9,84.5,581.6,864.1,-6.51,2.46,50.9453,295.7386,1220.9032,3.78,297.53814,411.3,1610.6,65.4
1-Feb-1981,947.27,128.4,6.24,14.66,87.9,13.19,15.93,85.3,14.57,13.65,13.41,13.19,12.98,1466.3,1884.2,10.8,71.9,587.7,871.2,-2.74,2.18,50.7332,297.931,1219.7929,5.83,298.93364,414.8,1610.5,66.2
1-Mar-1981,974.58,133.2,6.28,14.58,88.5,13.12,14.7,85.8,13.71,13.51,13.41,13.12,12.94,1478.4,1902.9,10.8,107.8,609.2,896.8,-1.58,2.22,50.9922,299.6832,1223.8504,8.06,300.84492,419,1633.2,66.8
1-Apr-1981,1003.87,134.4,6.32,14.72,89.1,13.68,15.72,86.3,14.32,14.09,13.99,13.68,13.46,1487.7,1904.4,10.8,123,593.2,876.9,-2.04,1.88,50.778,301.8538,1232.8779,6.74,302.00754,427.4,1664.5,68
1-May-1981,997.75,131.7,6.35,14.87,89.8,14.1,18.52,87,16.2,15.08,14.63,14.1,13.82,1495.2,1913.8,10.9,109.9,600.4,889.3,-4.42,1.85,51.0667,303.459,1243.7935,7.02,303.46564,424.7,1655.4,69
1-Jun-1981,991.75,132.3,6.39,15.01,90.6,13.47,19.1,87.4,14.86,14.29,13.95,13.47,13.2,1507.2,1934.5,10.8,105.8,600.1,892.6,-5.63,2.33,51.3355,305.1963,1255.4103,5.02,304.00145,425.2,1667.1,69.8
1-Jul-1981,976.88,129.1,6.43,15.1,91.6,14.28,19.04,87.8,15.72,15.15,14.79,14.28,13.92,1518.4,1942.1,12.3,99.9,591,881.3,-4.76,1.89,51.6646,304.7839,1257.452,6.4,305.63303,426.9,1685.1,71
1-Aug-1981,952.34,129.6,6.48,15.18,92.3,14.94,17.82,88.8,16.72,16,15.56,14.94,14.52,1534.4,1966.6,12,86.3,588.8,877,-2.88,1.4,51.6049,304.6128,1265.9745,1.57,305.85527,426.9,1694.6,71.1
1-Sep-1981,881.47,118.3,6.52,15.27,93.2,15.32,15.87,89.5,16.52,16.22,15.93,15.32,15.07,1538.9,1965.5,12.3,84.1,598.1,892.1,-0.55,1.6,51.3527,305.4807,1277.564,14.6,309.40099,427,1706.4,71.8
1-Oct-1981,849.98,119.8,6.56,15.3,93.4,15.15,15.08,90.2,15.38,15.5,15.41,15.15,15.13,1546.4,1963.9,12.9,87.2,623.2,922.6,0.07,1.96,50.9581,306.9417,1284.4648,2.8,309.82936,428.4,1726.4,72.3
1-Nov-1981,852.55,122.9,6.59,15.33,93.7,13.39,13.31,90.8,12.41,13.11,13.38,13.39,13.56,1553.1,1970.6,13,64.6,655.6,968.4,0.08,3,50.3634,306.826,1292.8785,4.22,311.00255,431.3,1741,72.7
1-Dec-1981,888.98,123.8,6.63,15.36,94,13.72,12.37,91.5,12.85,13.66,13.6,13.72,13.73,1552.2,1988.8,12.4,59.1,650.2,961.4,1.35,2.83,49.8181,306.8428,1296.2348,-1.48,310.37344,436.7,1760.3,72.8
1-Jan-1982,875,117.3,6.66,15.18,94.3,14.59,13.22,92,14.32,14.64,14.65,14.59,14.57,1561,1997.1,12.6,47.2,659.6,966.1,1.37,2.51,48.7979,305.9089,1297.3833,12.49,313.97126,442.7,1772.8,72.6
1-Feb-1982,871.1,114.5,6.69,14.99,94.6,14.43,14.78,92.3,14.73,14.73,14.54,14.43,14.48,1570.2,2021.2,12,51.3,675,979.4,-0.35,2.75,49.7942,308.5292,1303.8279,3.87,314.90825,441.9,1765.3,72.2
1-Mar-1982,824.39,110.8,6.72,14.81,94.5,13.86,14.68,92.8,13.95,14.13,13.98,13.86,13.75,1571.4,2024.1,12.1,78.2,688.3,991.9,-0.82,2.96,49.459,309.6805,1310.6602,1.62,315.26016,442.7,1781.7,72.1
1-Apr-1982,822.77,116.3,6.75,14.6,94.9,13.87,14.94,93,13.98,14.18,14,13.87,13.57,1572.2,2026.3,12.8,84.1,687.5,1005.8,-1.07,2.91,49.0072,313.8077,1324.6341,5.57,316.37945,447.1,1807.9,71.6
1-May-1982,848.36,116.4,6.78,14.38,95.8,13.62,14.45,93.7,13.34,13.77,13.75,13.62,13.46,1584.8,2044.5,12.2,98.8,698.3,1015.9,-0.83,3.02,48.6784,313.8559,1330.8757,5.72,317.5896,446.7,1804.9,71.3
1-Jun-1982,819.54,109.7,6.81,14.17,97,14.3,14.15,94,14.07,14.48,14.43,14.3,14.18,1588.2,2048.1,12.2,91.1,695.2,1008.3,0.15,2.62,48.5529,315.6734,1340.7895,4.88,318.5002,447.5,1822.7,71.2
1-Jul-1982,811.93,109.4,6.82,13.97,97.5,13.95,12.59,95,13.24,14,14.07,13.95,13.76,1593.7,2072.2,12.5,106.8,716.2,1038.8,1.36,2.85,48.3859,316.846,1343.4708,1.45,318.10643,448,1835,71.9
1-Aug-1982,808.6,109.7,6.84,13.76,97.7,13.06,10.12,95.5,11.43,12.62,13,13.06,12.91,1599.1,2080.1,12.5,96,751,1081.4,2.94,3.26,47.9495,318.6176,1350.3603,1.3,318.05826,451.4,1845.9,72.6
1-Sep-1982,901.31,122.4,6.85,13.56,97.9,12.34,10.31,95.8,10.85,12.03,12.25,12.34,12.16,1596.5,2104.6,11.7,106.4,784,1130.8,2.03,3.29,47.8258,321.6921,1364.0425,4.68,319.21409,456.9,1859,73.5
1-Oct-1982,896.25,132.7,6.86,13.25,98.2,10.91,9.71,96.7,9.32,10.62,10.8,10.91,10.97,1599,2125.8,11.2,110.5,808.6,1154.7,1.2,3.82,47.3656,325.3587,1373.9814,1.91,319.52105,464.5,1875.6,74.8
1-Nov-1982,991.72,138.1,6.86,12.95,98,10.55,9.2,97.2,9.16,9.98,10.38,10.55,10.57,1602.1,2149.3,10.9,108.9,827,1170.5,1.35,3.75,47.2148,327.2638,1376.3925,5.61,321.12634,471.5,1890.1,76.2
1-Dec-1982,1039.28,139.4,6.87,12.64,97.6,10.54,8.95,97.5,8.91,9.88,10.22,10.54,10.62,1612,2161.6,10.9,82.9,859.7,1212.1,1.59,3.6,46.8797,333.8293,1393.64,9.56,323.50044,474.8,1913.8,77.5
1-Jan-1983,1046.54,144.3,6.88,12.57,97.8,10.46,8.68,98.1,8.62,9.64,10.03,10.46,10.78,1621.8,2174,11.1,91.3,866.5,1206.9,1.78,3.48,47.7491,339.7161,1401.4334,6.09,325.10149,477.2,1963.9,78.5
1-Feb-1983,1075.7,146.8,6.9,12.49,97.9,10.72,8.51,98.5,8.92,9.91,10.26,10.72,11.03,1617.3,2177,11.2,96.3,889.6,1232.6,2.21,3.23,47.4548,345.6982,1401.5992,1.63,325.60476,484.3,1985.8,79.4
1-Mar-1983,1112.62,151.9,6.91,12.42,97.9,10.51,8.77,98.7,9.04,9.84,10.08,10.51,10.8,1628.2,2202.8,10.7,134.6,912.1,1251.2,1.74,3.1,47.8516,354.4036,1414.2555,9.85,328.04151,490.6,2009.6,80
1-Apr-1983,1130.03,157.7,6.92,12.48,98.6,10.4,8.8,99.1,8.98,9.76,10.02,10.4,10.63,1640.4,2226.4,10.3,135.8,918.6,1265,1.6,2.89,48.4511,363.3154,1426.3069,8.63,330.02337,493.2,2033.7,80.4
1-May-1983,1226.2,164.1,6.93,12.53,99.2,10.38,8.63,99.3,8.9,9.66,10.03,10.38,10.67,1655.5,2245.9,9.9,174.9,924.2,1291.6,1.75,2.71,48.7542,371.7129,1436.4314,4.6,331.06819,500,2031.7,81.2
1-Jun-1983,1199.98,166.4,6.94,12.59,99.5,10.85,8.98,99.7,9.66,10.32,10.63,10.85,11.12,1668.2,2276,9.2,173.2,945.3,1314.1,1.87,2.52,49.0496,380.4759,1453.7453,14.64,334.5518,504,2051.8,81.6
1-Jul-1983,1221.96,167,6.96,12.83,99.9,11.38,9.37,100.2,10.2,10.9,11.21,11.38,11.59,1683.9,2304.4,9.7,161.6,938.7,1299.8,2.01,2.01,49.7773,381.4581,1461.4968,13.76,337.93487,507.8,2069.7,82.6
1-Aug-1983,1199.22,162.4,6.98,13.06,100.2,11.85,9.56,100.6,10.53,11.3,11.63,11.85,11.96,1686.6,2320.4,9.2,176.8,955.2,1318.5,2.29,1.79,50.3727,382.582,1474.3233,13.24,341.42764,510.5,2072.5,83.3
1-Sep-1983,1216.16,167.2,7,13.3,100.7,11.65,9.45,101.2,10.16,11.07,11.43,11.65,11.82,1703.7,2334.9,9.6,154.9,973.1,1362.6,2.2,1.9,51.098,387.217,1490.3152,11.09,344.25706,512.8,2081.1,83.9
1-Oct-1983,1233.13,167.7,7.03,13.54,101,11.54,9.48,101.6,9.81,10.87,11.28,11.54,11.77,1732.1,2357.6,9.7,159.3,990.6,1365.3,2.06,1.92,51.4993,392.5156,1505.7289,17.09,348.65084,517.2,2102.1,84.3
1-Nov-1983,1225.2,165.2,7.06,13.79,101.2,11.69,9.34,101.9,9.94,10.96,11.41,11.69,11.92,1738.9,2366.3,10.3,136,997.4,1372,2.35,1.92,51.727,395.8671,1523.5588,17.57,353.19044,519,2117.6,84.4
1-Dec-1983,1276.02,164.4,7.09,14.03,101.3,11.83,9.47,102.2,10.11,11.13,11.54,11.83,12.02,1753.6,2393.6,10.1,108.3,1005,1385.4,2.36,1.92,51.9886,398.1128,1545.0482,19.79,358.04161,521.4,2134,84.3
1-Jan-1984,1258.64,166.4,7.12,14.44,101.9,11.67,9.56,102.6,9.9,10.93,11.37,11.67,11.82,1771.7,2419.4,9.9,109.1,1029.2,1418.8,2.11,1.98,53.0175,398.5507,1549.4215,13.51,362.87719,525.1,2145,83.9
1-Feb-1984,1220.58,157.3,7.15,14.85,102.4,11.84,9.59,102.9,10.04,11.05,11.54,11.84,12,1783.8,2403.5,11.6,130,1053.6,1426.8,2.25,1.75,53.2651,399.016,1560.8441,26.92,371.20254,527.5,2147.7,84.8
1-Mar-1984,1154.63,157.4,7.18,15.26,102.6,12.32,9.91,103.4,10.59,11.59,12.02,12.32,12.45,1796.5,2431.6,11.4,137.5,1041.6,1419.8,2.41,1.67,53.5145,402.6643,1574.0533,12.33,373.49307,531.4,2169,85.6
1-Apr-1984,1164.89,157.6,7.22,15.57,103.1,12.63,10.29,104.1,10.9,11.98,12.37,12.63,12.65,1818.9,2457.5,11.4,172.7,1041.1,1433.4,2.34,1.68,53.8319,403.4311,1591.3499,14.7,377.81415,535,2196,86
1-May-1984,1170.75,156.6,7.27,15.89,103.4,13.41,10.32,104.4,11.66,12.75,13.17,13.41,13.43,1823.5,2474.5,11,180.7,1033.7,1413.6,3.09,1.33,54.1204,402.1905,1604.8895,26.75,385.35423,536.7,2191.4,85.8
1-Jun-1984,1104.85,153.1,7.31,16.2,103.7,13.56,11.06,104.9,12.08,13.18,13.48,13.56,13.54,1842,2495.6,11,184,1040.9,1428.5,2.5,1.49,54.3133,401.8066,1618.346,21.72,391.57558,540.2,2214.3,85.8
1-Jul-1984,1132.4,151.1,7.33,16.32,104.1,13.36,11.23,105.5,12.03,13.08,13.27,13.36,13.36,1856.7,2494.6,11.4,162.1,1085.8,1479.7,2.13,1.79,54.4644,400.6605,1628.6536,15.35,396.76313,540.9,2228,85.4
1-Aug-1984,1115.28,164.4,7.36,16.44,104.5,12.72,11.64,106.1,11.82,12.5,12.68,12.72,12.71,1863.6,2512.2,11.7,147.4,1110.7,1504.3,1.08,1.91,54.53,400.4849,1638.0057,17.17,401.68595,541,2228.9,85
1-Sep-1984,1224.38,166.1,7.38,16.56,105,12.52,11.3,106.6,11.58,12.34,12.53,12.52,12.42,1880.9,2533.8,11.7,148.5,1122.2,1528,1.22,1.83,54.3775,401.7244,1655.4109,10.63,404.02449,543.1,2242.8,86
1-Oct-1984,1206.71,164.8,7.43,16.59,105.3,12.16,9.99,107.2,10.9,11.85,12.06,12.16,12.04,1883.8,2531.3,11.6,152.3,1170.7,1595.7,2.17,1.78,54.3528,400.8403,1664.9472,14.83,408.42554,543.7,2259.7,86.5
1-Nov-1984,1207.38,166.3,7.48,16.61,105.3,11.57,9.43,107.6,9.82,10.9,11.33,11.57,11.66,1900.2,2571.4,10.7,126.2,1186.8,1623.2,2.14,1.91,54.5344,400.9217,1682.2051,13.07,412.01818,547.5,2286.3,87.1
1-Dec-1984,1188.94,164.5,7.53,16.64,105.3,11.5,8.38,108.2,9.33,10.56,11.07,11.5,11.64,1917.5,2582.6,11.1,98.9,1211.6,1660.8,3.12,1.9,54.5608,401.1131,1707.7838,16.76,416.89335,551.6,2318.5,87.9
1-Jan-1985,1211.57,171.6,7.57,16.56,105.5,11.38,8.35,108.6,9.02,10.43,10.93,11.38,11.58,1919.2,2618.8,10.2,105.4,1239.4,1688.2,3.03,1.88,54.5342,401.1751,1713.3602,15.54,421.13753,557,2339.6,89.7
1-Feb-1985,1286.77,180.9,7.62,16.47,106,11.51,8.5,109.2,9.29,10.55,11.13,11.51,11.7,1927.9,2640.8,8.9,95.4,1227.4,1676.7,3.01,1.72,54.7019,406.5223,1724.3783,19.4,427.10796,563.6,2343.4,90.5
1-Mar-1985,1284.01,179.4,7.66,16.39,106.4,11.86,8.58,109.5,9.86,11.05,11.52,11.86,12.06,1949.3,2648.5,8.6,145,1245.9,1697.8,3.28,1.83,54.7739,409.4563,1735.6292,20.98,433.80683,566.6,2360.4,91.4
1-Apr-1985,1266.78,180.6,7.69,16.13,106.9,11.43,8.27,110,9.14,10.49,11.01,11.43,11.69,1948.7,2659.5,9.8,175.8,1259.8,1732.9,3.16,2.08,54.6662,408.9513,1736.5852,16.82,439.28032,570.4,2379.7,92
1-May-1985,1258.06,184.9,7.71,15.87,107.3,10.85,7.97,110.9,8.46,9.75,10.34,10.85,11.19,1961.7,2696.4,11,170.2,1317.6,1796.8,2.88,2.3,54.7472,414.0417,1750.8723,14.18,444.68577,575.1,2376.4,92.8
1-Jun-1985,1315.41,188.9,7.74,15.61,107.6,10.16,7.53,111.4,7.8,9.05,9.6,10.16,10.57,1980.4,2689.4,9.6,163.2,1327.2,1821.1,2.63,2.24,54.7211,419.5327,1768.494,11.58,448.81112,582.3,2413.4,93.7
1-Jul-1985,1335.46,192.5,7.77,15.48,107.8,10.31,7.88,111.9,7.86,9.18,9.7,10.31,10.68,1982.3,2715.7,9.1,160.7,1341.4,1831.4,2.43,2.12,54.4381,419.1595,1777.572,13.78,453.51869,589.1,2434.8,94.4
1-Aug-1985,1347.45,188.3,7.81,15.36,108,10.33,7.9,112.6,8.05,9.31,9.81,10.33,10.73,1996.8,2752.1,8.1,160.7,1361.9,1858.3,2.43,2.17,54.619,418.2499,1786.8543,11.94,457.30561,596.2,2442.5,94.9
1-Sep-1985,1334.01,184.1,7.84,15.23,108.3,10.37,7.92,113.1,8.07,9.37,9.81,10.37,10.8,2013.1,2794.7,7.3,147.7,1366.3,1860.5,2.45,2.11,54.82,420.6048,1805.6413,18.52,463.81223,603.3,2452.7,95.5
1-Oct-1985,1328.63,186.2,7.86,15.02,108.7,10.24,7.99,114,8.01,9.25,9.69,10.24,10.67,2024.4,2755.8,9.1,173,1386.7,1879.8,2.25,2.12,54.6304,422.4031,1810.0075,12.7,468.0714,607.8,2466.3,96.2
1-Nov-1985,1374.31,197.5,7.88,14.82,109,9.78,8.05,114.8,7.88,8.88,9.28,9.78,10.24,2031.6,2771.1,9,124.1,1444.9,1965.5,1.73,2.21,54.8176,427.923,1832.5633,12.59,471.93133,612.2,2482,97.1
1-Dec-1985,1472.13,207.3,7.9,14.61,109.3,9.26,8.27,115.1,7.67,8.4,8.73,9.26,9.75,2055.1,2811.3,8.6,120.5,1486.8,2039.3,0.99,2.32,55.3596,439.3243,1868.6433,10.56,475.24543,619.8,2504.1,97.6
1-Jan-1986,1546.67,208.2,7.94,14.58,109.6,9.19,8.14,115.5,7.73,8.41,8.68,9.19,9.59,2052.8,2827.1,8.7,115.6,1489.1,2050.3,1.05,2.25,55.6511,453.6744,1889.7193,11.99,478.61471,621.4,2510.8,100.1
1-Feb-1986,1570.99,219.4,7.98,14.55,109.3,8.7,7.86,115.6,7.61,8.1,8.34,8.7,9.08,2061.1,2820.2,9.3,107.2,1543.3,2114.5,0.84,2.41,55.27,453.519,1891.1962,9.86,481.88073,625.2,2502.1,101.9
1-Mar-1986,1709.06,232.3,8.02,14.52,108.8,7.78,7.48,116.2,7.03,7.3,7.46,7.78,8.09,2076.6,2823.6,9.9,151,1586.2,2168.4,0.3,2.72,54.8828,450.0799,1899.5596,5.3,483.19863,633.5,2527.6,103.1
1-Apr-1986,1818.61,238,8.05,14.58,108.6,7.3,6.99,117.4,6.44,6.86,7.05,7.3,7.5,2072.9,2835.2,9.7,188.2,1598.6,2183.7,0.31,2.89,54.9456,455.1095,1912.784,12.29,487.61738,641,2564.8,104.1
1-May-1986,1783.98,238.5,8.07,14.65,108.9,7.71,6.85,117.6,6.65,7.27,7.52,7.71,7.81,2080.8,2857.5,9.3,186.6,1584.5,2162.8,0.86,2.58,55.0535,458.5045,1920.3258,11.93,492.22085,652,2571.1,104.6
1-Jun-1986,1876.71,245.3,8.1,14.71,109.5,7.8,6.92,118,6.73,7.41,7.64,7.8,7.69,2091.6,2861.7,9.4,183.6,1626.5,2225,0.88,2.54,54.837,462.3815,1932.1596,8.12,495.64639,660.6,2605.3,105.1
1-Jul-1986,1892.72,240.2,8.14,14.76,109.5,7.3,6.56,118.8,6.27,6.86,7.06,7.3,7.29,2099.6,2881.2,9.3,172,1640,2237.3,0.74,2.86,55.1716,472.171,1951.5821,9.7,499.48988,670.3,2632.4,104.8
1-Aug-1986,1775.31,245,8.19,14.8,109.7,7.17,6.17,119,5.93,6.49,6.8,7.17,7.28,2113.2,2898.6,8.9,163.8,1684.7,2292.2,1,3.01,55.0792,481.4314,1972.972,7.09,502.04582,678.7,2645.9,104.3
1-Sep-1986,1898.34,238.3,8.23,14.85,110.2,7.45,5.89,119.6,5.77,6.62,6.92,7.45,7.56,2121.6,2971.8,7.1,154,1667.1,2277.6,1.56,2.75,55.2317,491.1588,1996.241,13.37,508.77579,687.4,2661.7,103.8
